"Object Label","Object Name","Field Label","Field Name","Namespace","Custom","Type","Calculated","Number of Rows","Number of Rows Populated","Percentage of Rows Populated"
"Permission Set","PermissionSet","Transfer Leads","PermissionsTransferAnyLead","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View All Data","PermissionsViewAllData","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Public Documents","PermissionsEditPublicDocuments","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Encrypted Data","PermissionsViewEncryptedData","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Letterheads","PermissionsEditBrandTemplates","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Edit HTML Templates","PermissionsEditHtmlTemplates","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Chatter Internal User","PermissionsChatterInternalUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Delete Activated Contracts","PermissionsDeleteActivatedContract","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Invite Customers To Chatter","PermissionsChatterInviteExternalUsers","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Send Stay-in-Touch Requests","PermissionsSendSitRequests","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Override Forecasts","PermissionsOverrideForecasts","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View All Forecasts","PermissionsViewAllForecasts","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Api Only User","PermissionsApiUserOnly","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Connected Apps","PermissionsManageRemoteAccess","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Drag-and-Drop Dashboard Builder","PermissionsCanUseNewDashboardBuilder","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Categories","PermissionsManageCategories","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Convert Leads","PermissionsConvertLeads","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Password Never Expires","PermissionsPasswordNeverExpires","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Team Reassignment Wizards","PermissionsUseTeamReassignWizards","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Edit Activated Orders","PermissionsEditActivatedOrders","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Download AppExchange Packages","PermissionsInstallPackaging","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Upload AppExchange Packages","PermissionsPublishPackaging","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage External Users","PermissionsManagePartners","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create and Own New Chatter Groups","PermissionsChatterOwnGroups","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Edit Opportunity Product Sales Price","PermissionsEditOppLineItemUnitPrice","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Territories","PermissionsManageTerritories","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create AppExchange Packages","PermissionsCreatePackaging","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Bulk API Hard Delete","PermissionsBulkApiHardDelete","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Deploy Change Sets","PermissionsInboundMigrationToolsUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Import Solutions","PermissionsSolutionImport","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Call Centers","PermissionsManageCallCenters","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Portal Super User","PermissionsPortalSuperUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Synonyms","PermissionsManageSynonyms","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create and Upload Change Sets","PermissionsOutboundMigrationToolsUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Delegated External User Administrator","PermissionsDelegatedPortalUserAdmin","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Content in Portals","PermissionsViewContent","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Email Client Configurations","PermissionsManageEmailClientConfig","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Send Outbound Messages","PermissionsEnableNotifications","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Data Integrations","PermissionsManageDataIntegrations","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create Content Deliveries","PermissionsDistributeFromPersWksp","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Data Categories in Setup","PermissionsViewDataCategories","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Data Categories","PermissionsManageDataCategories","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Author Apex","PermissionsAuthorApex","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Mobile Configurations","PermissionsManageMobile","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","API Enabled","PermissionsApiEnabled","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Custom Report Types","PermissionsManageCustomReportTypes","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Edit Case Comments","PermissionsEditCaseComments","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Transfer Cases","PermissionsTransferAnyCase","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Salesforce CRM Content","PermissionsContentAdministrator","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create Libraries","PermissionsCreateWorkspaces","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Content Permissions","PermissionsManageContentPermissions","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Content Properties","PermissionsManageContentProperties","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage record types and layouts for Files","PermissionsManageContentTypes","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Schedule Dashboards","PermissionsScheduleJob","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Lightning Sync","PermissionsManageExchangeConfig","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Reporting Snapshots","PermissionsManageAnalyticSnapshots","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Schedule Reports","PermissionsScheduleReports","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Business Hours Holidays","PermissionsManageBusinessHourHolidays","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Entitlements","PermissionsManageEntitlements","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Dynamic Dashboards","PermissionsManageDynamicDashboards","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Show Custom Sidebar On All Pages","PermissionsCustomSidebarOnAllPages","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Flow","PermissionsManageInteraction","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View My Team's Dashboards","PermissionsViewMyTeamsDashboards","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Moderate Chatter","PermissionsModerateChatter","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Reset User Passwords and Unlock Users","PermissionsResetPasswords","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Require Flow User Feature License","PermissionsFlowUFLRequired","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Insert System Field Values for Chatter Feeds","PermissionsCanInsertFeedSystemFields","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Activities","PermissionsActivitiesAccess","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Knowledge Article Import/Export","PermissionsManageKnowledgeImportExport","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Sharing Calculation Deferral","PermissionsDeferSharingCalculations","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Email Templates","PermissionsEmailTemplateManagement","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Email Administration","PermissionsEmailAdministration","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Chatter Messages and Direct Messages","PermissionsManageChatterMessages","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Email-Based Identity Verification Option","PermissionsAllowEmailIC","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create Public Links","PermissionsChatterFileLink","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Multi-Factor Authentication for User Interface Logins","PermissionsForceTwoFactor","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Event Log Files","PermissionsViewEventLogFiles","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create and Set Up Experiences","PermissionsManageNetworks","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Case Feed","PermissionsViewCaseInteraction","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Auth. Providers","PermissionsManageAuthProviders","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Run Flows","PermissionsRunFlow","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Global Header","PermissionsViewGlobalHeader","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Quotas","PermissionsManageQuotas","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create and Customize Dashboards","PermissionsCreateCustomizeDashboards","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create Dashboard Folders","PermissionsCreateDashboardFolders","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Dashboards in Public Folders","PermissionsViewPublicDashboards","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Dashboards in Public Folders","PermissionsManageDashbdsInPubFolders","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create and Customize Reports","PermissionsCreateCustomizeReports","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create Report Folders","PermissionsCreateReportFolders","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Reports in Public Folders","PermissionsViewPublicReports","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Reports in Public Folders","PermissionsManageReportsInPubFolders","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Edit My Dashboards","PermissionsEditMyDashboards","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Edit My Reports","PermissionsEditMyReports","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet"," Enable ""Delete From Field History Archive""","PermissionsDeleteFieldHistoryArchive","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View All Users","PermissionsViewAllUsers","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Knowledge One","PermissionsAllowUniversalSearch","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Connect Organization to Environment Hub","PermissionsConnectOrgToEnvironmentHub","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create and Customize List Views","PermissionsCreateCustomizeFilters","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create Reduction Orders","PermissionsCreateReductionOrder","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Files Connect Cloud","PermissionsContentHubUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Moderate Experience Cloud Site Feeds","PermissionsModerateNetworkFeeds","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Moderate Files in Experience Cloud Sites","PermissionsModerateNetworkFiles","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Experiences","PermissionsGovernNetworks","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Sales Console","PermissionsSalesConsole","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Multi-Factor Authentication for API Logins","PermissionsTwoFactorApi","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Delete Topics","PermissionsDeleteTopics","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Edit Topics","PermissionsEditTopics","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create Topics","PermissionsCreateTopics","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Assign Topics","PermissionsAssignTopics","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Identity Features","PermissionsIdentityEnabled","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Identity Connect","PermissionsIdentityConnect","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Allow View Knowledge","PermissionsAllowViewKnowledge","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Libraries","PermissionsContentWorkspaces","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create custom Badge Definitions","PermissionsCreateWorkBadgeDefinition","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Promoted Search Terms","PermissionsManageSearchPromotionRules","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Custom Mobile Apps","PermissionsCustomMobileAppsAccess","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Help Link","PermissionsViewHelpLink","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Profiles and Permission Sets","PermissionsManageProfilesPermissionsets","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Assign Permission Sets","PermissionsAssignPermissionSets","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Roles","PermissionsManageRoles","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage IP Addresses","PermissionsManageIpAddresses","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Sharing","PermissionsManageSharing","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Internal Users","PermissionsManageInternalUsers","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Password Policies","PermissionsManagePasswordPolicies","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Login Access Policies","PermissionsManageLoginAccessPolicies","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Login Forensics Events","PermissionsViewPlatformEvents","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Custom Permissions","PermissionsManageCustomPermissions","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Verify Answers to Chatter Questions","PermissionsCanVerifyComment","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Unlisted Groups","PermissionsManageUnlistedGroups","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Einstein Activity Capture Standard","PermissionsStdAutomaticActivityCapture","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create and Edit CRM Analytics Dashboards","PermissionsInsightsAppDashboardEditor","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Share Files with People in Experience Cloud sites","PermissionsShareFilesWithNetworks","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage MFA in API","PermissionsManageTwoFactor","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use CRM Analytics","PermissionsInsightsAppUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage CRM Analytics","PermissionsInsightsAppAdmin","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Edit CRM Analytics Dataflows","PermissionsInsightsAppEltEditor","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Upload External Data to CRM Analytics","PermissionsInsightsAppUploadUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create CRM Analytics Apps","PermissionsInsightsCreateApplication","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Debug Apex","PermissionsDebugApex","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Lightning Experience User","PermissionsLightningExperienceUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Real-Time Event Monitoring Data","PermissionsViewDataLeakageEvents","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Configure Custom Recommendations","PermissionsConfigCustomRecs","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Macros Users Can't Undo","PermissionsSubmitMacrosAllowed","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Run Macros on Multiple Records","PermissionsBulkMacrosAllowed","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Share internal Knowledge articles externally","PermissionsShareInternalArticles","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Moderate Chatter Messages in Experience Cloud Sites","PermissionsModerateNetworkMessages","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Session Permission Set Activations","PermissionsManageSessionPermissionSets","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage CRM Analytics Templated Apps","PermissionsManageTemplatedApp","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use CRM Analytics Templated Apps","PermissionsUseTemplatedApp","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Send announcement emails","PermissionsSendAnnouncementEmails","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Edit My Own Posts","PermissionsChatterEditOwnPost","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Edit Posts on Records I Own","PermissionsChatterEditOwnRecordPost","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Event Monitoring Analytics Templates and Apps","PermissionsAdminAnalyticsUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Service Cloud Analytics Templates and Apps","PermissionsServiceAnalyticsUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Set Audit Fields upon Record Creation","PermissionsCreateAuditFields","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Update Records with Inactive Owners","PermissionsUpdateWithInactiveOwner","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Download CRM Analytics Data","PermissionsWaveTabularDownload","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View CRM Analytics on Experience Cloud site pages.","PermissionsWaveCommunityUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Sandboxes","PermissionsManageSandboxes","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Einstein Activity Capture","PermissionsAutomaticActivityCapture","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Import Custom Objects","PermissionsImportCustomObjects","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Inbox","PermissionsSalesforceIQInbox","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage MFA in User Interface","PermissionsDelegatedTwoFactor","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Allow Inclusion of Code Snippets from UI","PermissionsChatterComposeUiCodesnippet","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Select Files from Salesforce","PermissionsSelectFilesFromSalesforce","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Moderate Experience Cloud Site Users","PermissionsModerateNetworkUsers","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Dialer Outbound Calls","PermissionsVoiceOutbound","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Dialer Inbound Calls","PermissionsVoiceInbound","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Dialer Minutes","PermissionsVoiceMinutes","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Dialer Monitoring","PermissionsVoiceCoach","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Merge Topics","PermissionsMergeTopics","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Update Activity Metrics Data","PermissionsEditIQFields","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Einstein Forecasting","PermissionsViewForecastingPredictive","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Subscribe to Reports","PermissionsSubscribeToLightningReports","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage All Private Reports and Dashboards","PermissionsManagePvtRptsAndDashbds","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Lightning Login User","PermissionsAllowLightningLogin","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Einstein Lead Scoring","PermissionsLeadScoreUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Campaign Influence","PermissionsCampaignInfluence2","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access to view Data Assessment","PermissionsViewDataAssessment","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Remove People from Direct Messages","PermissionsRemoveDirectMessageMembers","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Can Approve Feed Post and Comment","PermissionsCanApproveFeedPost","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Add People to Direct Messages","PermissionsAddDirectMessageMembers","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View and Edit Converted Leads","PermissionsAllowViewEditConvertedLeads","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Show Company Name as Site Role","PermissionsShowCompanyNameAsUserBadge","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Experience Management","PermissionsAccessCMC","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Archive Articles","PermissionsArchiveArticles","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Publish Articles","PermissionsPublishArticles","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Health Check","PermissionsViewHealthCheck","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Health Check","PermissionsManageHealthCheck","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create and Update Second-Generation Packages","PermissionsPackaging2","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Einstein Automated Contacts","PermissionsAutomatedDataEntry","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Certificates","PermissionsManageCertificates","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Report Builder (Lightning Experience)","PermissionsCreateReportInLightning","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Hide Option to Switch to Salesforce Classic","PermissionsPreventClassicExperience","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Hide the Seen By List","PermissionsHideReadByList","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Einstein Opportunity Scoring","PermissionsOpportunityScoreUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Article Translation - Submit for Translation","PermissionsSubmitForTranslation","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Article Translation - Edit","PermissionsEditTranslation","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Article Translation - Publish","PermissionsPublishTranslation","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Use Einstein Discovery","PermissionsUseSmartDataDiscovery","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Einstein Discovery Recommendations","PermissionsGetSmartDataDiscovery","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create and Update Einstein Discovery Datasets","PermissionsCreateUpdateSDDDataset","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create and Update Einstein Discovery Models","PermissionsCreateUpdateSDDStory","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Einstein Discovery","PermissionsManageSmartDataDiscovery","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Share Einstein Discovery Models","PermissionsShareSmartDataDiscoveryStory","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Can Deploy and Manage Einstein Discovery predictions","PermissionsManageSmartDataDiscoveryModel","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet"," Enable ""Delete From Field History""","PermissionsDeleteFieldHistory","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Allow sending of List Emails","PermissionsListEmailSend","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Change Dashboard Colors","PermissionsChangeDashboardColors","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Next Best Action Strategies","PermissionsManageRecommendationStrategies","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Next Best Action Recommendations","PermissionsManagePropositions","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Pipeline Inspection User","PermissionsPipelineInspectorUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Close Conversation Threads","PermissionsCloseConversations","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Sales Engagement User","PermissionsHighVelocitySalesUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Subscribe to Reports: Send to Groups and Roles","PermissionsSubscribeReportRolesGrps","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Subscribe to Dashboards: Send to Groups and Roles","PermissionsSubscribeDashboardRolesGrps","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Allow Access to Customized Actions","PermissionsUseWebLink","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Update One Sync Engine Data","PermissionsEditASEFields","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","User Has Unlimited Next Best Action Strategy Executions","PermissionsHasUnlimitedNBAExecutions","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access to View-Only Licensed Templates and Apps","PermissionsViewOnlyEmbeddedAppUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Access Adoption Analytics Templates and Apps","PermissionsAdoptionAnalyticsUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Send Email through External Email Service","PermissionsSendExternalEmailAvailable","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View All Activities","PermissionsViewAllActivities","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Subscribe to Reports: Add Recipients","PermissionsSubscribeReportToOtherUsers","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Lightning Console User","PermissionsLightningConsoleAllowedForUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Subscribe to Reports: Set Running User","PermissionsSubscribeReportsRunAsUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Subscribe to Dashboards","PermissionsSubscribeToLightningDashboards","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Subscribe to Dashboards: Add Recipients","PermissionsSubscribeDashboardToOtherUsers","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Allow access to all Pardot features","PermissionsPardotUser","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Manage Public Lightning Email Templates","PermissionsCreateLtngTempInPub","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Send Non-Commercial Email","PermissionsTransactionalEmailSend","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Private Static Resources","PermissionsViewPrivateStaticResources","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","View Customer Insights","PermissionsViewCustomerSentiment","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Create Folders for Lightning Email Templates","PermissionsCreateLtngTempFolder","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Apex REST Services","PermissionsApexRestServices","",False,"boolean",False,448,448,100.0
"Permission Set","PermissionSet","Configure Messaging","PermissionsConfigureLiveMessage","",False,"boolean",False,448,448,100.0
